State,Specialty,Count,state_total,specialty_total,expected,location_quotient
NE,Ophthalmology,90,8338,19645.0,118.67570814181964,0.7583691844707457
MA,Anesthesiology,204,39945,6162.0,178.33312805383443,1.143926550418705
WY,Physician Assistant,250,2187,129409.0,205.05066032377167,1.2192108994199484
ID,Otolaryngology,46,7492,10640.0,57.75469631192437,0.7964720263017394
PR,Oral Surgery (Dentist only),46,11379,5806.0,47.866209448846284,0.9610119650096658
NJ,Hematology-Oncology,290,36308,8974.0,236.0675538605104,1.228461918029437
CA,Hematopoietic Cell Transplantation and Cellular Therapy,7,139057,147.0,14.810103663731894,0.4726503040719513
ME,Nephrology,35,7200,9323.0,48.633563053167876,0.7196676081852527
PA,Neuropsychiatry,133,64171,2639.0,122.69478536941615,1.0839906488246942
NC,Rheumatology,165,44019,5185.0,165.36242820047644,0.9978082796411465
DE,Cardiology,77,4341,19359.0,60.886444452816626,1.2646493105648569
CA,Sports Medicine,128,139057,1743.0,175.60551486996388,0.7289064930266237
ID,Emergency Medicine,232,7492,54586.0,296.29679068446467,0.7829986935196465
ME,Urology,54,7200,10997.0,57.36600803343206,0.9413239974538511
MN,Orthopedic Surgery,466,25375,21056.0,387.1059358136893,1.2038048422597212
AZ,Hospitalist,309,29429,19522.0,416.2437459789369,0.7423534959625225
AK,Ophthalmology,28,3054,19645.0,43.46793147818627,0.6441530353026202
MI,Radiation Oncology,163,46434,4884.0,164.30835975401237,0.9920371686749772
WV,Diagnostic Radiology,14,8487,3322.0,20.426865918193464,0.6853719046312783
OK,Physical Medicine and Rehabilitation,52,14030,9040.0,91.89121828793999,0.5658865011132908
MN,Oral Surgery (Dentist only),110,25375,5806.0,106.74093195926481,1.0305325050185896
CO,Hospice and Palliative Care,23,23912,1375.0,23.82135756887248,0.9655201192250373
NJ,Psychologist,1,36308,42.0,1.1048403456810159,0.9051081488009989
PA,Advanced Heart Failure and Transplant Cardiology,71,64171,784.0,36.45044021584777,1.9478502750463604
NV,Interventional Radiology,7,10293,983.0,7.33066542436344,0.9548928500727267
FL,Social Worker,4,93928,13.0,0.8846802566525048,4.521407559308931
LA,Anesthesiology,99,20543,6162.0,91.71354236099438,1.079448001368493
KY,Hospitalist,264,19073,19522.0,269.7684925432826,0.9786168781650545
CA,Hematology,97,139057,854.0,86.03964985596625,1.1273872006962118
AR,Pain Management,27,11827,2816.0,24.12987961444163,1.1189446624441763
VA,Oral Surgery (Dentist only),155,32413,5806.0,136.34655478209461,1.1368090689766002
IN,Hematology-Oncology,178,26170,8974.0,170.1522497667059,1.0461219304714107
CA,Oral & Maxillofacial Surgery,89,139057,595.0,59.945657686533856,1.4846780139671882
WA,Thoracic Surgery,26,32568,1613.0,38.06040143975795,0.6831246917127984
CO,Interventional Cardiology,80,23912,4708.0,81.56432831581937,0.9808209256654178
CT,Gastroenterology,257,19551,14589.0,206.6533300198807,1.2436286411415474
NV,Orthopedic Surgery,171,10293,21056.0,157.02389743173612,1.089006213683747
OR,Certified Clinical Nurse Specialist,12,19079,2049.0,28.32340577526097,0.4236778618792158
LA,Interventional Pain Management,49,20543,1615.0,24.03722345228918,2.038504991945461
PA,Hospice and Palliative Care,77,64171,1375.0,63.927749103049344,1.2044847672624706
MS,Nephrology,76,10666,9323.0,72.04521993404008,1.0548930250970248
OR,Endocrinology,65,19079,6582.0,90.983239049667,0.7144173001415902
NE,Neurology,65,8338,14711.0,88.8693480516319,0.7314107892660118
TN,Physical Medicine and Rehabilitation,129,29129,9040.0,190.78398414179645,0.6761573859581592
FL,Certified Clinical Nurse Specialist,48,93928,2049.0,139.4392189139217,0.34423600744372534
OK,Psychiatry & Neurology,100,14030,15996.0,162.59866457233278,0.6150112011252991
CO,Orthopaedic Surgery,48,23912,2630.0,45.563760295370635,1.0534688025930312
LA,Certified Clinical Nurse Specialist,19,20543,2049.0,30.49676213853903,0.6230169587737818
MA,Pain Management,51,39945,2816.0,81.49725553385228,0.6257879442187553
HI,Hospitalist,110,4975,19522.0,70.36639492491118,1.5632462074742115
SC,Diagnostic Radiology,36,21448,3322.0,51.62194181847689,0.6973778732809045
HI,Urology,37,4975,10997.0,39.638318050878404,0.9334402118805357
GU,Neurology,2,176,14711.0,1.8758701435700664,1.066171881276225
CA,Gynecological Oncology,96,139057,1038.0,104.5774666867599,0.9179797813189343
AL,Specialist,46,17811,2763.0,35.65472543746269,1.2901515699702306
SD,Podiatry,33,4029,15771.0,46.03672353633302,0.7168190406503582
IA,Oral Surgery (Dentist only),62,13211,5806.0,55.57258924586591,1.1156579321092588
TX,Geriatric Medicine,120,92813,1901.0,127.83177972978456,0.9387337034160077
HI,Hematology-Oncology,24,4975,8974.0,32.34648233050675,0.74196630578791
SC,Geriatric Medicine,19,21448,1901.0,29.540430884083257,0.6431862850801351
OH,Medical Oncology,133,53444,3617.0,140.0539532484394,0.9496340297090614
TX,Hematology,40,92813,854.0,57.42679636466913,0.6965389423082867
MO,Podiatry,223,25377,15771.0,289.96622814135594,0.7690550773081392
VA,Vascular Surgery,93,32413,3467.0,81.41810289864313,1.142252112110437
CA,Pathology,92,139057,668.0,67.30033501614221,1.3670065680643861
VA,Neurosurgery,82,32413,3843.0,90.24798657037367,0.9086075281697056
OR,Undefined Physician type,8,19079,178.0,2.4605008433364826,3.251370558016903
ID,Radiation Oncology,22,7492,4884.0,26.510708344684083,0.8298533450695756
NV,Micrographic Dermatologic Surgery,4,10293,357.0,2.662306771615207,1.5024564571772554
CT,Clinical Cardiac Electrophysiology,33,19551,2624.0,37.16898608349901,0.8878369704749679
PA,Colon & Rectal Surgery,9,64171,115.0,5.346684470436854,1.6832861654289186
SC,Sports Medicine,38,21448,1743.0,27.085203067310424,1.4029800664800192
PR,Vascular Surgery,14,11379,3467.0,28.582870850697564,0.48980384346726075
AR,Anesthesiology,58,11827,6162.0,52.801249355180865,1.0984588567184923
WI,Physical Medicine and Rehabilitation,201,25408,9040.0,166.41283494369063,1.2078395279307192
WI,Colorectal Surgery (Proctology),16,25408,1641.0,30.20834758214561,0.5296549225836061
MI,Legal Medicine,4,46434,124.0,4.171629117423738,0.9588580114404489
WA,Anesthesiology,73,32568,6162.0,145.39875615113982,0.5020675687494712
NH,Rheumatology,45,7126,5185.0,26.769637278370592,1.6810089554840262
NY,Acupuncturist,3,104092,57.0,4.29872948895548,0.6978806197756235
MO,Sleep Medicine,28,25377,744.0,13.67921334963977,2.046901330092739
NC,Cardiac Surgery,23,44019,673.0,21.463628578383926,1.0715802277329454
CO,Neuropsychiatry,56,23912,2639.0,45.71968190854871,1.224855415923816
NY,Sleep Medicine,31,104092,744.0,56.10973227689258,0.5524888239890353
AK,Gastroenterology,17,3054,14589.0,32.28066441004121,0.5266310440225012
CO,Critical Care (Intensivists),92,23912,2041.0,35.359556944049984,2.601842555481482
MA,Plastic Surgery,27,39945,1407.0,40.71968698015986,0.663069930109124
CO,Plastic and Reconstructive Surgery,60,23912,3815.0,66.0934393638171,0.9078056850654234
CO,Advanced Heart Failure and Transplant Cardiology,12,23912,784.0,13.582504970178926,0.8834894613583139
NV,Maxillofacial Surgery,7,10293,821.0,6.122559830521245,1.1433126329128993
TX,Hematopoietic Cell Transplantation and Cellular Therapy,20,92813,147.0,9.884940357852882,2.0232797848002617
IA,Maxillofacial Surgery,8,13211,821.0,7.858266581270395,1.0180362192175327
NC,Neuropsychiatry,62,44019,2639.0,84.16421369740739,0.7366551325829098
MS,Urology,79,10666,10997.0,84.981366900637,0.9296155484574564
MO,Medical Oncology,104,25377,3617.0,66.50230468500948,1.5638555760225106
MI,Certified Nurse Midwife,97,46434,2911.0,97.93235774855242,0.9904795741674441
IA,Micrographic Dermatologic Surgery,2,13211,357.0,3.417053799651073,0.5852995349983154
NJ,Preventive Medicine,22,36308,1051.0,27.647314364541614,0.7957373258726194
NE,Gastroenterology,72,8338,14589.0,88.13234441746026,0.816953190975546
NC,Plastic and Reconstructive Surgery,97,44019,3815.0,121.66975189678257,0.7972400575147804
ID,Naturopath,18,7492,1718.0,9.325429348109592,1.9302060342829015
PR,Family Medicine,24,11379,1018.0,8.392662972601707,2.8596406263839347
DC,Podiatry,41,5191,15771.0,59.31413052298454,0.6912349492185893
MN,Addiction Medicine,12,25375,405.0,7.445759118756847,1.6116556832694764
MS,Hematology-Oncology,55,10666,8974.0,69.34825739440906,0.7930985156151042
IA,Interventional Radiology,8,13211,983.0,9.408862423128864,0.8502621932630666
ME,Hematology-Oncology,42,7200,8974.0,46.81299955369822,0.8971866874674987
CT,Allergy/ Immunology,57,19551,3982.0,56.40506958250497,1.0105474635861376
NM,Neurology,58,8297,14711.0,88.43235557500478,0.6558685406814333
RI,Pharmacist,20,5750,36112.0,150.4413750731761,0.13294215098919304
MN,Family Medicine,16,25375,1018.0,18.715513044183876,0.8549057651920602
WV,Sports Medicine,4,8487,1743.0,10.717648192477787,0.37321620640686937
AZ,Preventive Medicine,20,29429,1051.0,22.409188455274187,0.8924910440160467
DE,Pediatric Medicine,28,4341,8801.0,27.680231294449047,1.0115522410976052
NC,Orthopaedic Surgery,50,44019,2630.0,83.87718151731013,0.596109681984024
CO,Osteopathic Manipulative Medicine,28,23912,680.0,11.780744106787845,2.3767598842815816
IL,Medical Oncology,94,53002,3617.0,138.89565957027514,0.6767670083487389
AZ,Psychologist,2,29429,42.0,0.8955146670994442,2.2333525887163455
MN,Vascular Surgery,46,25375,3467.0,63.73937497464195,0.7216889092229195
NM,Gastroenterology,52,8297,14589.0,87.69897596925735,0.5929373681424566
IA,Pediatric Medicine,54,13211,8801.0,84.23946916170615,0.6410296804736692
MD,Family Medicine,16,26786,1018.0,19.756206203015147,0.809872089589656
VT,Hospitalist,19,2878,19522.0,40.70642906409937,0.466756736880093
AL,Radiation Oncology,74,17811,4884.0,63.024856690759236,1.1741399169393105
OR,Plastic Surgery,5,19079,1407.0,19.44901509311478,0.2570824268510167
AK,Clinical Cardiac Electrophysiology,4,3054,2624.0,5.806049997391743,0.6889365406424202
TX,Oral & Maxillofacial Surgery,44,92813,595.0,40.010472877023574,1.0997120712679067
FL,Certified Registered Nurse Anesthetist (CRNA),28,93928,251.0,17.081134186136822,1.6392354099486561
NH,Cardiac Surgery,4,7126,673.0,3.4746318010305512,1.1512011139751925
PA,Osteopathic Manipulative Medicine,23,64171,680.0,31.61517773823531,0.7274986777057989
MI,Surgery,17,46434,465.0,15.643609190339015,1.0867057462991754
WI,Hand Surgery,32,25408,1560.0,28.717259127451037,1.1143124717432022
IN,Registered Nurse,11,26170,765.0,14.504844113163584,0.7583673367449133
CO,Licensed Professional Counselor,4,23912,98.0,1.6978131212723657,2.3559718969555035
DC,Pulmonary Disease,38,5191,9770.0,36.74459800960998,1.0341656204828173
OR,Thoracic Surgery,21,19079,1613.0,22.29656101293116,0.9418492828477358
PR,Neurosurgery,23,11379,3843.0,31.68271493488051,0.7259478882183347
TX,Gynecological Oncology,81,92813,1038.0,69.7997829350428,1.160462061542231
NC,Osteopathic Manipulative Medicine,11,44019,680.0,21.68687582957068,0.5072192088175828
NC,General Practice,81,44019,9086.0,289.7749320404106,0.2795272849505979
AR,Endocrinology,39,11827,6582.0,56.40016605903935,0.691487325749627
KY,Adult Congenital Heart Disease,2,19073,53.0,0.7323906415733007,2.730783118287335
SC,Physical Therapist in Private Practice,1,21448,23.0,0.3574065809226275,2.79793393120672
AK,Neurology,20,3054,14711.0,32.55061033217604,0.6144278032240196
RI,Surgical Oncology,5,5750,982.0,4.090978907893746,1.2222013636766138
PA,Plastic and Reconstructive Surgery,175,64171,3815.0,177.3704456931878,0.9866356219384589
WY,Psychiatry,21,2187,23900.0,37.869937807556994,0.5545295613294993
LA,Endocrinology,69,20543,6582.0,97.96470883155875,0.7043352736202086
KY,Preventive Medicine,10,19073,1051.0,14.523444609312058,0.6885418899582719
AK,Student in an Organized Health Care Education/Training Program,11,3054,66661.0,147.49889438876943,0.07457683018970168
OK,Radiation Oncology,38,14030,4884.0,49.645653774148116,0.7654245056953538
OH,Licensed Practical Nurse,2,53444,28.0,1.0841887450805372,1.8446972531996109
WV,Pharmacist,330,8487,36112.0,222.05146960800792,1.4861419317897597
WY,Pharmacist,191,2187,36112.0,57.22004996261498,3.3379907938701705
AK,Day Training/Habilitation Specialist,1,3054,2.0,0.004425342985816877,225.9711853307138
CO,General Practice,59,23912,9086.0,157.41153081510933,0.37481371087928467
LA,"Psychologist, Clinical",53,20543,232.0,3.453025288502223,15.348859499082664
ID,Physical Medicine and Rehabilitation,43,7492,9040.0,49.069779573289125,0.8763031008887356
IA,Neurosurgery,16,13211,3843.0,36.783579137420375,0.43497670360530544
OR,Certified Registered Nurse Anesthetist (CRNA),4,19079,251.0,3.4695826498733546,1.1528764130020095
ID,Psychiatry & Neurology,27,7492,15996.0,86.82745509450585,0.3109615497841358
FL,Medical Genetics and Genomics,9,93928,120.0,8.166279292176966,1.102093092581552
WY,Diagnostic Radiology,4,2187,3322.0,5.2637629036277955,0.7599126467575491
KS,Thoracic Surgery,16,11495,1613.0,13.433564067490103,1.1910465398174412
MD,Neurosurgery,63,26786,3843.0,74.58064876049824,0.8447231426252765
MT,Physical Medicine and Rehabilitation,24,4847,9040.0,31.746025305890605,0.7560001533655523
TN,Hand Surgery,35,29129,1560.0,32.92289991827461,1.063089827654351
VA,Maxillofacial Surgery,21,32413,821.0,19.280144932156333,1.0892034304667084
NH,General Practice,10,7126,9086.0,46.910110763987504,0.21317365994532922
NE,Clinical Cardiac Electrophysiology,21,8338,2624.0,15.85161914808525,1.324785802877218
NE,Allergy/ Immunology,20,8338,3982.0,24.055315338290953,0.8314170784601709
IA,Undersea and Hyperbaric Medicine,2,13211,112.0,1.0720168783219053,1.8656422678071305
KY,Hematology-Oncology,118,19073,8974.0,124.00893617884529,0.951544329271729
NC,Critical Care (Intensivists),41,44019,2041.0,65.0925199531673,0.6298726801404929
NV,Integrative Medicine,2,10293,24.0,0.17897860649513994,11.174519900255838
VT,Hematology-Oncology,15,2878,8974.0,18.71219621049215,0.8016162203124678
IL,Developmental Therapist,1,53002,2.0,0.07680158118345322,13.020565261688239
ID,Certified Nurse Midwife,30,7492,2911.0,15.801120391354496,1.8985995459166523
AK,Allergy/ Immunology,9,3054,3982.0,8.810857884761402,1.0214669351965968
VA,Addiction Medicine,16,32413,405.0,9.510911933645938,1.6822782201776227
MA,Interventional Pain Management,13,39945,1615.0,46.73937062754667,0.2781381055297784
MA,Thoracic Surgery,36,39945,1613.0,46.68148905401411,0.7711836260909588
MN,Maxillofacial Surgery,33,25375,821.0,15.093748732097213,2.1863355873829224
AL,Surgery,9,17811,465.0,6.0005238249801485,1.4998690551869902
TN,Specialist,44,29129,2763.0,58.31152081679022,0.7545678689850024
MD,Maxillofacial Surgery,15,26786,821.0,15.933050385732253,0.9414393124264653
NM,Dermatology,47,8297,14371.0,86.38851077210208,0.5440538282224674
KS,Certified Clinical Nurse Specialist,25,11495,2049.0,17.06470723762382,1.4650119484546826
NV,Addiction Medicine,1,10293,405.0,3.0202639846054864,0.33109688593350634
NJ,"Medical Genetics, Ph.D. Medical Genetics",1,36308,23.0,0.6050316178729374,1.6528061847670412
WY,Infectious Disease,4,2187,5984.0,9.481745097925566,0.421863270810257
DE,Vascular Surgery,11,4341,3467.0,10.904142926696382,1.0087908856246677
UT,Medical Oncology,33,11191,3617.0,29.326842878588526,1.125248978780912
PR,Interventional Radiology,15,11379,983.0,8.10411365625489,1.8509118499865496
DC,Sleep Medicine,4,5191,744.0,2.798155672379716,1.4295130322746359
LA,Thoracic Surgery,28,20543,1613.0,24.00745599290554,1.166304335131315
VT,Urology,26,2878,10997.0,22.930468211141314,1.1338625866944698
FL,Clinic/Center,20,93928,191.0,12.99799454004834,1.5386989076182223
TN,Certified Nurse Midwife,54,29129,2911.0,61.4349754244214,0.8789781330088092
KS,Plastic Surgery,10,11495,1407.0,11.717932202702155,0.8533928876712565
AZ,Registered Nurse,16,29429,765.0,16.311160007882734,0.9809234899460026
SD,Pulmonary Disease,25,4029,9770.0,28.519357615241496,0.8765975846047578
VA,Family Medicine,24,32413,1018.0,23.906440366547073,1.003913574418375
VA,Micrographic Dermatologic Surgery,9,32413,357.0,8.383692741510123,1.0735126247456994
MN,Micrographic Dermatologic Surgery,14,25375,357.0,6.563298778756035,2.1330736984448952
AR,Thoracic Surgery,15,11827,1613.0,13.821553912675551,1.085261476008404
OK,Hand Surgery,23,14030,1560.0,15.85733412933478,1.450432955023119
WI,Specialist,7,25408,2763.0,50.86268395458155,0.1376254545719753
IL,Licensed Practical Nurse,2,53002,28.0,1.075222136568345,1.8600807516697484
ND,Radiation Oncology,16,3423,4884.0,12.112407189515965,1.3209595540883885
OK,Specialist,23,14030,2763.0,28.085778332917943,0.8189198008816742
NC,Advanced Heart Failure and Transplant Cardiology,38,44019,784.0,25.003692132916786,1.5197755514664122
TN,Radiation Oncology,96,29129,4884.0,103.07400205182897,0.9313696770183433
IL,Sleep Medicine,36,53002,744.0,28.570188200244598,1.260054702744023
RI,Gynecological Oncology,7,5750,1038.0,4.3242730207675235,1.6187692049928792
AL,Hand Surgery,10,17811,1560.0,20.130789606385015,0.4967515033204775
PR,Neurological Surgery,4,11379,561.0,4.625033327730411,0.8648586326972207
GA,Registered Nurse,36,36843,765.0,20.420403961073212,1.7629425974444821
HI,Preventive Medicine,8,4975,1051.0,3.7882942867575884,2.111768356530512
NM,Allergy/ Immunology,16,8297,3982.0,23.93702942693692,0.6684204507847081
HI,Nephrology,45,4975,9323.0,33.60444113743197,1.339108715302351
AR,Certified Registered Nurse Anesthetist (CRNA),6,11827,251.0,2.150781173020188,2.7896840809586547
OR,Interventional Pain Management,18,19079,1615.0,22.32420708982258,0.8062996337373187
OK,Surgery,2,14030,465.0,4.72670536547479,0.42312770637420577
NJ,Contractor,2,36308,19.0,0.49980872780807867,4.001530763120205
WA,"Psychologist, Clinical",4,32568,232.0,5.474279686313605,0.7306897398758249
IN,Preventive Medicine,19,26170,1051.0,19.927570147627357,0.9534529227218504
NH,Osteopathic Manipulative Medicine,5,7126,680.0,3.5107721020813893,1.4241881428406333
GA,Public Health or Welfare Agency,1,36843,4.0,0.10677335404482724,9.365632548923813
KS,Pain Management,32,11495,2816.0,23.452521025450793,1.3644588556289297
LA,Dental Hygienist,1,20543,142.0,2.1134896162384296,0.47315112992123015
GA,Adult Congenital Heart Disease,2,36843,53.0,1.414746941093961,1.413680384743217
KS,Endocrinology,37,11495,6582.0,54.81693657298193,0.674973873279823
RI,Diagnostic Radiology,8,5750,3322.0,13.8393400529766,0.5780622464204382
LA,Pain Management,44,20543,2816.0,41.91258281216491,1.0498040695127293
